age,pages,first_item_prize,gender,ReBuy,News_click,revenue,population,GDP_inhab
33.0,5.0,44.0,1.0,False,0.0,63.0,65926261,9503
44.0,3.0,44.0,0.0,True,2.0,106.0,65926261,9503
38.0,10.0,15.5,0.0,False,6.0,85.0,65926261,9503
52.0,3.0,44.0,0.0,True,4.0,244.0,65926261,9503
43.0,6.0,57.0,0.0,False,2.0,122.0,65926261,9503
30.0,7.0,15.5,0.0,False,4.0,167.0,65926261,9503
36.0,7.0,44.0,1.0,False,2.0,115.0,65926261,9503
41.0,8.0,57.0,0.0,False,6.0,219.0,65926261,9503
34.0,9.0,22.0,0.0,False,3.0,39.0,65926261,9503
23.0,9.0,22.0,0.0,True,3.0,48.0,65926261,9503
32.0,6.0,22.0,0.0,False,1.0,65.0,65926261,9503
43.0,5.0,22.0,0.0,False,8.0,134.0,65926261,9503
45.0,7.0,15.5,0.0,False,3.0,85.0,65926261,9503
40.0,8.0,15.5,0.0,False,4.0,176.0,65926261,9503
46.0,7.0,10.0,0.0,False,9.0,152.0,65926261,9503
35.0,3.0,22.0,0.0,False,4.0,153.0,65926261,9503
51.0,6.0,57.0,0.0,True,3.0,64.0,65926261,9503
48.0,10.0,42.0,1.0,False,2.0,90.0,65926261,9503
37.0,5.0,22.0,0.0,False,5.0,140.0,65926261,9503
19.0,5.0,15.5,0.0,False,3.0,60.0,65926261,9503
29.0,5.0,28.0,0.0,True,5.0,283.0,65926261,9503
59.0,5.0,28.0,1.0,True,6.0,164.0,65926261,9503
37.0,7.0,44.0,1.0,False,3.0,136.0,65926261,9503
43.0,5.0,15.5,0.0,False,7.0,211.0,65926261,9503
24.0,6.0,10.0,0.0,False,6.0,130.0,65926261,9503
39.0,5.0,57.0,1.0,False,1.0,71.0,65926261,9503
39.0,5.0,44.0,1.0,True,0.0,123.0,65926261,9503
38.0,3.0,22.0,1.0,False,3.0,38.0,65926261,9503
42.0,6.0,44.0,1.0,True,5.0,164.0,65926261,9503
48.0,5.0,22.0,0.0,False,6.0,172.0,65926261,9503
29.0,5.0,44.0,1.0,False,4.0,157.0,65926261,9503
38.0,8.0,10.0,0.0,True,4.0,113.0,65926261,9503
23.0,6.0,15.5,0.0,True,3.0,105.0,65926261,9503
46.0,7.0,42.0,0.0,False,5.0,216.0,65926261,9503
51.0,4.0,44.0,0.0,False,2.0,89.0,65926261,9503
46.0,3.0,44.0,0.0,False,9.0,130.0,65926261,9503
21.0,8.0,22.0,1.0,False,5.0,178.0,65926261,9503
48.0,7.0,15.5,0.0,True,4.0,172.0,65926261,9503
42.0,4.0,10.0,0.0,False,6.0,222.0,65926261,9503
34.0,2.0,28.0,0.0,False,7.0,113.0,65926261,9503
34.0,5.0,15.5,0.0,False,0.0,54.0,65926261,9503
33.0,3.0,42.0,0.0,True,2.0,108.0,65926261,9503
32.0,10.0,44.0,0.0,False,6.0,227.0,65926261,9503
29.0,3.0,44.0,0.0,True,4.0,299.0,65926261,9503
25.0,6.0,22.0,0.0,False,2.0,108.0,65926261,9503
40.0,7.0,15.5,0.0,False,4.0,127.0,65926261,9503
33.0,7.0,42.0,0.0,False,2.0,121.0,65926261,9503
30.0,5.0,22.0,1.0,False,0.0,33.0,65926261,9503
40.0,3.0,22.0,1.0,False,7.0,67.0,65926261,9503
45.0,6.0,44.0,0.0,False,6.0,156.0,65926261,9503
40.0,4.0,42.0,1.0,False,5.0,61.0,65926261,9503
36.0,10.0,28.0,0.0,False,5.0,112.0,65926261,9503
30.0,10.0,44.0,1.0,True,2.0,55.0,65926261,9503
50.0,5.0,28.0,0.0,False,4.0,165.0,65926261,9503
37.0,9.0,57.0,0.0,False,6.0,119.0,65926261,9503
28.0,7.0,44.0,0.0,False,4.0,72.0,65926261,9503
35.0,3.0,28.0,1.0,True,4.0,199.0,65926261,9503
30.0,6.0,42.0,0.0,False,5.0,138.0,65926261,9503
25.0,7.0,15.5,0.0,True,3.0,65.0,65926261,9503
26.0,6.0,22.0,0.0,False,4.0,120.0,65926261,9503
54.0,8.0,28.0,0.0,False,1.0,55.0,65926261,9503
42.0,7.0,28.0,0.0,False,4.0,123.0,65926261,9503
39.0,3.0,44.0,0.0,False,5.0,55.0,65926261,9503
21.0,7.0,44.0,0.0,False,4.0,172.0,65926261,9503
38.0,8.0,44.0,0.0,False,3.0,38.0,65926261,9503
27.0,6.0,22.0,0.0,False,4.0,143.0,65926261,9503
40.0,10.0,44.0,0.0,True,7.0,230.0,65926261,9503
42.0,8.0,44.0,0.0,False,2.0,130.0,65926261,9503
43.0,5.0,57.0,0.0,False,3.0,93.0,65926261,9503
37.0,7.0,57.0,0.0,False,9.0,145.0,65926261,9503
32.0,5.0,44.0,0.0,False,4.0,228.0,65926261,9503
27.0,7.0,44.0,0.0,True,5.0,214.0,65926261,9503
40.0,3.0,28.0,0.0,False,5.0,56.0,65926261,9503
34.0,2.0,15.5,0.0,False,4.0,124.0,65926261,9503
27.0,7.0,22.0,0.0,False,3.0,48.0,65926261,9503
32.0,3.0,15.5,1.0,False,3.0,50.0,65926261,9503
40.0,8.0,22.0,0.0,True,9.0,144.0,65926261,9503
52.0,3.0,22.0,1.0,False,4.0,113.0,65926261,9503
43.0,7.0,28.0,1.0,False,4.0,173.0,65926261,9503
43.0,5.0,15.5,0.0,False,5.0,137.0,65926261,9503
21.0,7.0,44.0,1.0,True,4.0,163.0,65926261,9503
44.0,7.0,44.0,0.0,False,6.0,166.0,65926261,9503
30.0,5.0,28.0,1.0,False,1.0,87.0,65926261,9503
32.0,4.0,42.0,0.0,False,2.0,53.0,65926261,9503
24.0,7.0,57.0,0.0,False,1.0,78.0,65926261,9503
32.0,4.0,42.0,0.0,False,0.0,71.0,65926261,9503
23.0,6.0,44.0,1.0,False,10.0,104.0,65926261,9503
33.0,5.0,28.0,0.0,False,0.0,82.0,65926261,9503
30.0,3.0,28.0,0.0,False,7.0,159.0,65926261,9503
32.0,6.0,44.0,0.0,False,6.0,142.0,65926261,9503
40.0,4.0,10.0,0.0,False,5.0,71.0,65926261,9503
33.0,10.0,57.0,0.0,False,5.0,184.0,65926261,9503
38.0,10.0,44.0,0.0,True,2.0,88.0,65926261,9503
44.0,5.0,28.0,0.0,False,4.0,133.0,65926261,9503
47.0,9.0,44.0,0.0,False,6.0,242.0,65926261,9503
33.0,7.0,15.5,0.0,False,4.0,147.0,65926261,9503
40.0,3.0,22.0,0.0,True,4.0,180.0,65926261,9503
37.0,6.0,57.0,0.0,False,5.0,160.0,65926261,9503
33.0,7.0,44.0,0.0,True,3.0,88.0,65926261,9503
49.0,6.0,42.0,0.0,False,4.0,196.0,65926261,9503
48.0,8.0,22.0,0.0,False,1.0,65.0,65926261,9503
44.0,7.0,28.0,0.0,False,4.0,87.0,65926261,9503
36.0,3.0,44.0,0.0,False,5.0,158.0,65926261,9503
24.0,7.0,15.5,0.0,False,4.0,90.0,65926261,9503
26.0,8.0,22.0,0.0,False,3.0,70.0,65926261,9503
48.0,6.0,57.0,1.0,False,4.0,281.0,65926261,9503
31.0,10.0,28.0,0.0,True,7.0,140.0,65926261,9503
38.0,8.0,22.0,1.0,False,2.0,38.0,65926261,9503
33.0,5.0,22.0,1.0,False,3.0,57.0,65926261,9503
23.0,7.0,44.0,0.0,False,9.0,88.0,65926261,9503
27.0,5.0,42.0,1.0,False,4.0,68.0,65926261,9503
49.0,7.0,28.0,0.0,True,5.0,169.0,65926261,9503
34.0,3.0,44.0,1.0,False,5.0,115.0,65926261,9503
31.0,2.0,28.0,0.0,False,4.0,141.0,65926261,9503
39.0,7.0,57.0,0.0,False,3.0,94.0,65926261,9503
28.0,3.0,44.0,0.0,False,3.0,74.0,65926261,9503
38.0,8.0,28.0,1.0,True,9.0,97.0,65926261,9503
39.0,3.0,42.0,0.0,False,4.0,126.0,65926261,9503
34.0,7.0,15.5,0.0,False,4.0,82.0,65926261,9503
36.0,5.0,22.0,0.0,False,5.0,197.0,65926261,9503
39.0,7.0,28.0,0.0,True,4.0,132.0,65926261,9503
36.0,7.0,28.0,0.0,False,6.0,106.0,65926261,9503
30.0,5.0,44.0,0.0,False,1.0,61.0,65926261,9503
35.0,4.0,44.0,0.0,False,2.0,80.0,65926261,9503
43.0,7.0,44.0,0.0,False,1.0,62.0,65926261,9503
35.0,4.0,22.0,0.0,False,0.0,53.0,65926261,9503
47.0,6.0,44.0,0.0,False,10.0,143.0,65926261,9503
35.0,5.0,44.0,0.0,False,0.0,78.0,65926261,9503
24.0,3.0,57.0,0.0,False,7.0,100.0,65926261,9503
26.0,6.0,57.0,0.0,False,6.0,262.0,65926261,9503
26.0,4.0,44.0,0.0,False,5.0,98.0,65926261,9503
28.0,10.0,44.0,0.0,False,5.0,171.0,65926261,9503
39.0,10.0,28.0,0.0,True,2.0,66.0,65926261,9503
32.0,5.0,15.5,0.0,False,4.0,151.0,65926261,9503
26.0,9.0,22.0,0.0,False,6.0,49.0,65926261,9503
36.0,7.0,15.5,1.0,False,4.0,110.0,65926261,9503
54.0,3.0,22.0,0.0,True,4.0,40.0,65926261,9503
37.0,6.0,22.0,1.0,False,5.0,104.0,65926261,9503
27.0,7.0,28.0,1.0,True,3.0,87.0,65926261,9503
44.0,6.0,15.5,0.0,False,4.0,138.0,65926261,9503
40.0,8.0,44.0,1.0,False,1.0,39.0,65926261,9503
33.0,7.0,44.0,0.0,False,4.0,224.0,65926261,9503
33.0,3.0,28.0,1.0,False,5.0,155.0,65926261,9503
41.0,7.0,42.0,0.0,False,4.0,114.0,65926261,9503
37.0,8.0,57.0,0.0,False,3.0,88.0,65926261,9503
32.0,6.0,42.0,0.0,False,4.0,156.0,65926261,9503
39.0,10.0,44.0,1.0,True,7.0,223.0,65926261,9503
24.0,8.0,28.0,0.0,False,2.0,61.0,65926261,9503
41.0,5.0,28.0,0.0,False,3.0,16.0,65926261,9503
45.0,7.0,44.0,0.0,False,9.0,194.0,65926261,9503
39.0,5.0,10.0,0.0,False,4.0,97.0,65926261,9503
41.0,7.0,57.0,0.0,True,5.0,208.0,65926261,9503
43.0,3.0,44.0,0.0,False,5.0,135.0,65926261,9503
46.0,2.0,28.0,0.0,False,4.0,121.0,65926261,9503
24.0,7.0,44.0,0.0,False,3.0,128.0,65926261,9503
48.0,3.0,15.5,0.0,False,3.0,31.0,65926261,9503
42.0,8.0,22.0,0.0,True,9.0,103.0,65926261,9503
43.0,3.0,57.0,0.0,False,4.0,202.0,65926261,9503
42.0,7.0,44.0,0.0,False,4.0,149.0,65926261,9503
50.0,5.0,42.0,0.0,False,5.0,111.0,65926261,9503
51.0,7.0,22.0,0.0,True,4.0,197.0,65926261,9503
25.0,7.0,28.0,0.0,False,6.0,109.0,65926261,9503
38.0,5.0,44.0,0.0,False,1.0,81.0,65926261,9503
51.0,4.0,15.5,0.0,False,2.0,46.0,65926261,9503
32.0,7.0,22.0,0.0,False,1.0,67.0,65926261,9503
50.0,4.0,57.0,1.0,False,0.0,79.0,65926261,9503
46.0,6.0,28.0,0.0,False,10.0,121.0,65926261,9503
36.0,5.0,22.0,1.0,False,0.0,50.0,65926261,9503
31.0,3.0,22.0,1.0,False,7.0,201.0,65926261,9503
32.0,6.0,44.0,0.0,False,6.0,187.0,65926261,9503
29.0,4.0,42.0,1.0,False,5.0,161.0,65926261,9503
32.0,10.0,28.0,0.0,False,5.0,57.0,65926261,9503
25.0,10.0,44.0,1.0,True,2.0,92.0,65926261,9503
44.0,5.0,28.0,0.0,False,4.0,134.0,65926261,9503
34.0,9.0,57.0,0.0,False,6.0,183.0,65926261,9503
29.0,7.0,44.0,0.0,False,4.0,208.0,65926261,9503
43.0,3.0,28.0,1.0,True,4.0,193.0,65926261,9503
31.0,6.0,42.0,0.0,False,5.0,169.0,65926261,9503
29.0,7.0,15.5,0.0,True,3.0,35.0,65926261,9503
57.0,6.0,22.0,0.0,False,4.0,119.0,65926261,9503
19.0,8.0,28.0,0.0,False,1.0,28.0,65926261,9503
29.0,7.0,28.0,0.0,False,4.0,155.0,65926261,9503
37.0,3.0,44.0,0.0,False,5.0,155.0,65926261,9503
45.0,7.0,44.0,0.0,False,4.0,88.0,65926261,9503
45.0,8.0,44.0,0.0,False,3.0,88.0,65926261,9503
31.0,6.0,22.0,0.0,False,4.0,96.0,65926261,9503
38.0,10.0,44.0,0.0,True,7.0,138.0,65926261,9503
43.0,8.0,44.0,0.0,False,2.0,123.0,65926261,9503
34.0,5.0,57.0,0.0,False,3.0,45.0,65926261,9503
33.0,7.0,57.0,0.0,False,9.0,138.0,65926261,9503
28.0,5.0,44.0,0.0,False,4.0,163.0,65926261,9503
29.0,7.0,44.0,0.0,True,5.0,70.0,65926261,9503
40.0,3.0,28.0,0.0,False,5.0,93.0,65926261,9503
45.0,2.0,15.5,0.0,False,4.0,103.0,65926261,9503
39.0,7.0,22.0,0.0,False,3.0,72.0,65926261,9503
28.0,3.0,15.5,1.0,False,3.0,43.0,65926261,9503
42.0,8.0,22.0,0.0,True,9.0,157.0,65926261,9503
44.0,3.0,22.0,1.0,False,4.0,112.0,65926261,9503
49.0,7.0,28.0,1.0,False,4.0,149.0,65926261,9503
33.0,5.0,15.5,0.0,False,5.0,88.0,65926261,9503
43.0,7.0,44.0,1.0,True,4.0,175.0,65926261,9503
43.0,7.0,44.0,0.0,False,6.0,243.0,65926261,9503
33.0,5.0,28.0,1.0,False,1.0,76.0,65926261,9503
23.0,4.0,42.0,0.0,False,2.0,76.0,65926261,9503
44.0,7.0,57.0,0.0,False,1.0,70.0,65926261,9503
51.0,4.0,42.0,0.0,False,0.0,83.0,65926261,9503
50.0,6.0,44.0,1.0,False,10.0,172.0,65926261,9503
34.0,5.0,28.0,0.0,False,0.0,89.0,65926261,9503
31.0,3.0,28.0,0.0,False,7.0,169.0,65926261,9503
44.0,6.0,44.0,0.0,False,6.0,117.0,65926261,9503
36.0,4.0,10.0,0.0,False,5.0,87.0,65926261,9503
42.0,10.0,57.0,0.0,False,5.0,161.0,65926261,9503
38.0,10.0,44.0,0.0,True,2.0,72.0,65926261,9503
48.0,5.0,28.0,0.0,False,4.0,145.0,65926261,9503
36.0,9.0,44.0,0.0,False,6.0,308.0,65926261,9503
38.0,7.0,15.5,0.0,False,4.0,62.0,65926261,9503
51.0,3.0,22.0,0.0,True,4.0,172.0,65926261,9503
27.0,6.0,57.0,0.0,False,5.0,209.0,65926261,9503
46.0,7.0,44.0,0.0,True,3.0,96.0,65926261,9503
22.0,6.0,42.0,0.0,False,4.0,204.0,65926261,9503
34.0,8.0,22.0,0.0,False,1.0,54.0,65926261,9503
20.0,7.0,28.0,0.0,False,4.0,140.0,65926261,9503
31.0,3.0,44.0,0.0,False,5.0,221.0,65926261,9503
36.0,7.0,15.5,0.0,False,4.0,111.0,65926261,9503
31.0,8.0,22.0,0.0,False,3.0,94.0,65926261,9503
41.0,6.0,57.0,1.0,False,4.0,75.0,65926261,9503
30.0,10.0,28.0,0.0,True,7.0,117.0,65926261,9503
43.0,8.0,22.0,1.0,False,2.0,83.0,65926261,9503
37.0,5.0,22.0,1.0,False,3.0,47.0,65926261,9503
36.0,7.0,44.0,0.0,False,9.0,187.0,65926261,9503
47.0,5.0,42.0,1.0,False,4.0,154.0,65926261,9503
38.0,7.0,28.0,0.0,True,5.0,33.0,65926261,9503
47.0,3.0,44.0,1.0,False,5.0,206.0,65926261,9503
38.0,2.0,28.0,0.0,False,4.0,100.0,65926261,9503
28.0,7.0,57.0,0.0,False,3.0,79.0,65926261,9503
36.0,3.0,44.0,0.0,False,3.0,42.0,65926261,9503
40.0,8.0,28.0,1.0,True,9.0,110.0,65926261,9503
33.0,3.0,42.0,0.0,False,4.0,183.0,65926261,9503
34.0,7.0,15.5,0.0,False,4.0,103.0,65926261,9503
40.0,5.0,22.0,0.0,False,5.0,141.0,65926261,9503
38.0,7.0,28.0,0.0,True,4.0,126.0,65926261,9503
35.0,7.0,28.0,0.0,False,6.0,138.0,65926261,9503
27.0,5.0,44.0,0.0,False,1.0,80.0,65926261,9503
54.0,4.0,44.0,0.0,False,2.0,87.0,65926261,9503
43.0,7.0,44.0,0.0,False,1.0,71.0,65926261,9503
27.0,4.0,22.0,0.0,False,0.0,40.0,65926261,9503
44.0,6.0,44.0,0.0,False,10.0,200.0,65926261,9503
45.0,4.0,44.0,0.0,False,4.0,97.0,65926261,9503
36.0,2.0,22.0,1.0,True,7.0,87.0,65926261,9503
37.0,4.0,44.0,1.0,True,4.0,177.0,65926261,9503
46.0,5.0,28.0,1.0,True,6.0,63.0,65926261,9503
32.0,3.0,57.0,0.0,False,3.0,40.0,65926261,9503
49.0,5.0,10.0,1.0,False,6.0,79.0,65926261,9503
48.0,4.0,22.0,1.0,True,3.0,20.0,65926261,9503
31.0,5.0,44.0,1.0,False,4.0,109.0,65926261,9503
35.0,7.0,44.0,0.0,False,4.0,55.0,65926261,9503
23.0,7.0,22.0,0.0,False,2.0,32.0,65926261,9503
27.0,9.0,15.5,0.0,True,2.0,28.0,65926261,9503
39.0,5.0,22.0,0.0,True,3.0,29.0,65926261,9503
23.0,7.0,42.0,1.0,False,1.0,54.0,65926261,9503
37.0,2.0,10.0,1.0,True,2.0,26.0,65926261,9503
24.0,6.0,22.0,1.0,False,1.0,29.0,65926261,9503
35.0,3.0,22.0,0.0,True,4.0,110.0,65926261,9503
41.0,10.0,10.0,0.0,False,6.0,28.0,65926261,9503
18.0,8.0,44.0,1.0,False,3.0,50.0,65926261,9503
23.0,3.0,28.0,0.0,False,5.0,87.0,65926261,9503
26.0,9.0,44.0,0.0,False,7.0,71.0,65926261,9503
36.0,5.0,44.0,0.0,False,6.0,119.0,65926261,9503
35.0,4.0,22.0,0.0,True,4.0,43.0,65926261,9503
35.0,6.0,15.5,0.0,False,6.0,51.0,65926261,9503
35.0,10.0,22.0,0.0,True,8.0,63.0,65926261,9503
52.0,6.0,28.0,0.0,True,0.0,16.0,65926261,9503
44.0,6.0,22.0,0.0,False,5.0,92.0,65926261,9503
31.0,5.0,42.0,0.0,False,4.0,100.0,65926261,9503
40.0,6.0,44.0,1.0,False,3.0,84.0,65926261,9503
25.0,8.0,28.0,0.0,False,4.0,41.0,65926261,9503
36.0,5.0,57.0,0.0,False,3.0,41.0,65926261,9503
30.0,8.0,10.0,0.0,False,2.0,22.0,65926261,9503
32.0,4.0,28.0,1.0,True,2.0,28.0,65926261,9503
43.0,7.0,22.0,1.0,False,5.0,90.0,65926261,9503
44.0,6.0,44.0,1.0,False,6.0,78.0,65926261,9503
36.0,4.0,44.0,0.0,False,3.0,73.0,65926261,9503
45.0,8.0,15.5,1.0,True,0.0,46.0,65926261,9503
21.0,5.0,44.0,1.0,True,7.0,116.0,65926261,9503
35.0,10.0,22.0,1.0,False,8.0,82.0,65926261,9503
43.0,5.0,15.5,0.0,True,7.0,70.0,65926261,9503
34.0,9.0,44.0,0.0,False,2.0,79.0,65926261,9503
29.0,4.0,22.0,0.0,False,4.0,73.0,65926261,9503
48.0,2.0,10.0,0.0,True,7.0,48.0,65926261,9503
44.0,4.0,22.0,1.0,True,4.0,80.0,65926261,9503
38.0,5.0,44.0,1.0,True,6.0,163.0,65926261,9503
34.0,3.0,44.0,1.0,False,3.0,57.0,65926261,9503
31.0,5.0,22.0,0.0,False,6.0,81.0,65926261,9503
28.0,4.0,28.0,0.0,True,3.0,30.0,65926261,9503
41.0,5.0,44.0,1.0,False,4.0,130.0,65926261,9503
39.0,7.0,44.0,0.0,False,4.0,165.0,65926261,9503
48.0,7.0,22.0,0.0,False,2.0,27.0,65926261,9503
36.0,9.0,44.0,0.0,True,2.0,40.0,65926261,9503
43.0,5.0,22.0,0.0,True,3.0,22.0,65926261,9503
43.0,7.0,22.0,0.0,False,1.0,30.0,65926261,9503
36.0,2.0,42.0,0.0,True,2.0,45.0,65926261,9503
29.0,6.0,22.0,0.0,False,1.0,34.0,65926261,9503
29.0,3.0,28.0,0.0,True,4.0,80.0,65926261,9503
38.0,10.0,44.0,0.0,False,6.0,239.0,65926261,9503
49.0,8.0,22.0,1.0,False,3.0,28.0,65926261,9503
42.0,3.0,28.0,0.0,False,5.0,59.0,65926261,9503
47.0,9.0,15.5,0.0,False,7.0,69.0,65926261,9503
51.0,5.0,44.0,0.0,False,6.0,133.0,65926261,9503
20.0,4.0,22.0,1.0,True,4.0,53.0,65926261,9503
43.0,6.0,44.0,1.0,False,6.0,52.0,65926261,9503
47.0,10.0,28.0,1.0,True,8.0,80.0,65926261,9503
37.0,6.0,57.0,0.0,True,0.0,67.0,65926261,9503
35.0,6.0,10.0,1.0,False,5.0,65.0,65926261,9503
29.0,5.0,22.0,1.0,False,4.0,95.0,65926261,9503
40.0,6.0,44.0,1.0,False,3.0,57.0,65926261,9503
32.0,8.0,44.0,0.0,False,4.0,43.0,65926261,9503
28.0,5.0,22.0,0.0,False,3.0,31.0,65926261,9503
45.0,8.0,15.5,0.0,False,2.0,25.0,65926261,9503
49.0,4.0,22.0,0.0,True,2.0,30.0,65926261,9503
35.0,7.0,42.0,1.0,False,5.0,103.0,65926261,9503
29.0,6.0,10.0,1.0,False,6.0,87.0,65926261,9503
43.0,4.0,22.0,1.0,False,3.0,43.0,65926261,9503
36.0,8.0,22.0,0.0,True,0.0,38.0,65926261,9503
38.0,5.0,10.0,0.0,True,7.0,43.0,65926261,9503
34.0,10.0,44.0,1.0,False,8.0,248.0,65926261,9503
48.0,5.0,28.0,0.0,True,7.0,100.0,65926261,9503
41.0,9.0,44.0,0.0,False,2.0,47.0,65926261,9503
49.0,4.0,44.0,0.0,False,4.0,103.0,65926261,9503
30.0,2.0,22.0,0.0,True,7.0,93.0,65926261,9503
33.0,4.0,15.5,0.0,True,4.0,50.0,65926261,9503
44.0,5.0,22.0,0.0,True,6.0,72.0,65926261,9503
35.0,3.0,28.0,0.0,False,3.0,32.0,65926261,9503
40.0,5.0,22.0,0.0,False,6.0,87.0,65926261,9503
34.0,4.0,42.0,0.0,True,3.0,29.0,65926261,9503
43.0,5.0,44.0,1.0,False,4.0,240.0,65926261,9503
49.0,7.0,28.0,0.0,False,4.0,74.0,65926261,9503
20.0,7.0,57.0,0.0,False,2.0,39.0,65926261,9503
42.0,9.0,10.0,0.0,True,2.0,15.0,65926261,9503
34.0,5.0,28.0,1.0,True,3.0,29.0,65926261,9503
28.0,7.0,22.0,1.0,False,1.0,26.0,65926261,9503
23.0,2.0,44.0,1.0,True,2.0,86.0,65926261,9503
38.0,6.0,44.0,0.0,False,1.0,83.0,65926261,9503
32.0,3.0,15.5,1.0,True,4.0,61.0,65926261,9503
41.0,10.0,44.0,1.0,False,6.0,57.0,65926261,9503
22.0,8.0,22.0,1.0,False,3.0,30.0,65926261,9503
22.0,3.0,15.5,0.0,False,5.0,63.0,65926261,9503
38.0,9.0,44.0,0.0,False,7.0,63.0,65926261,9503
33.0,5.0,22.0,0.0,False,6.0,45.0,65926261,9503
32.0,4.0,10.0,0.0,True,4.0,49.0,65926261,9503
43.0,6.0,22.0,1.0,False,6.0,52.0,65926261,9503
39.0,10.0,44.0,1.0,True,8.0,145.0,65926261,9503
47.0,6.0,44.0,1.0,True,0.0,51.0,65926261,9503
35.0,6.0,22.0,0.0,False,5.0,63.0,65926261,9503
45.0,5.0,28.0,0.0,False,4.0,55.0,65926261,9503
35.0,6.0,44.0,1.0,False,3.0,52.0,65926261,9503
38.0,8.0,44.0,0.0,False,4.0,215.0,65926261,9503
42.0,5.0,22.0,0.0,False,3.0,27.0,65926261,9503
18.0,8.0,44.0,0.0,False,2.0,61.0,65926261,9503
42.0,4.0,22.0,0.0,True,2.0,25.0,65926261,9503
31.0,7.0,22.0,0.0,False,5.0,46.0,65926261,9503
28.0,6.0,42.0,0.0,False,6.0,59.0,65926261,9503
40.0,4.0,22.0,0.0,False,3.0,15.0,65926261,9503
26.0,8.0,28.0,0.0,True,0.0,27.0,65926261,9503
34.0,5.0,44.0,0.0,True,7.0,200.0,65926261,9503
40.0,10.0,22.0,1.0,False,8.0,59.0,65926261,9503
45.0,5.0,28.0,0.0,True,7.0,75.0,65926261,9503
33.0,9.0,15.5,0.0,False,2.0,42.0,65926261,9503
20.0,4.0,44.0,0.0,False,4.0,62.0,65926261,9503
24.0,2.0,22.0,1.0,True,7.0,39.0,65926261,9503
47.0,4.0,44.0,1.0,True,4.0,110.0,65926261,9503
41.0,5.0,28.0,1.0,True,6.0,58.0,65926261,9503
31.0,3.0,57.0,0.0,False,3.0,48.0,65926261,9503
47.0,5.0,10.0,1.0,False,6.0,19.0,65926261,9503
32.0,4.0,22.0,1.0,True,3.0,28.0,65926261,9503
52.0,5.0,44.0,1.0,False,4.0,91.0,65926261,9503
39.0,7.0,44.0,0.0,False,4.0,88.0,65926261,9503
37.0,7.0,22.0,0.0,False,2.0,31.0,65926261,9503
21.0,9.0,15.5,0.0,True,2.0,22.0,65926261,9503
52.0,5.0,22.0,0.0,True,3.0,38.0,65926261,9503
42.0,7.0,42.0,1.0,False,1.0,60.0,65926261,9503
37.0,2.0,10.0,1.0,True,2.0,31.0,65926261,9503
37.0,6.0,22.0,1.0,False,1.0,29.0,65926261,9503
37.0,3.0,22.0,0.0,True,4.0,64.0,65926261,9503
51.0,10.0,10.0,0.0,False,6.0,11.0,65926261,9503
40.0,8.0,44.0,1.0,False,3.0,76.0,65926261,9503
35.0,3.0,28.0,0.0,False,5.0,73.0,65926261,9503
37.0,9.0,44.0,0.0,False,7.0,103.0,65926261,9503
35.0,5.0,44.0,0.0,False,6.0,64.0,65926261,9503
30.0,4.0,22.0,0.0,True,4.0,80.0,65926261,9503
36.0,6.0,15.5,0.0,False,6.0,48.0,65926261,9503
33.0,10.0,22.0,0.0,True,8.0,87.0,65926261,9503
37.0,6.0,28.0,0.0,True,0.0,17.0,65926261,9503
33.0,6.0,22.0,0.0,False,5.0,87.0,65926261,9503
52.0,5.0,42.0,0.0,False,4.0,66.0,65926261,9503
52.0,6.0,44.0,1.0,False,3.0,90.0,65926261,9503
29.0,8.0,28.0,0.0,False,4.0,84.0,65926261,9503
28.0,5.0,57.0,0.0,False,3.0,22.0,65926261,9503
39.0,8.0,10.0,0.0,False,2.0,36.0,65926261,9503
35.0,4.0,28.0,1.0,True,2.0,45.0,65926261,9503
41.0,7.0,22.0,1.0,False,5.0,71.0,65926261,9503
34.0,6.0,44.0,1.0,False,6.0,71.0,65926261,9503
35.0,4.0,44.0,0.0,False,3.0,97.0,65926261,9503
33.0,8.0,15.5,1.0,True,0.0,28.0,65926261,9503
36.0,5.0,44.0,1.0,True,7.0,90.0,65926261,9503
43.0,10.0,22.0,1.0,False,8.0,58.0,65926261,9503
41.0,5.0,15.5,0.0,True,7.0,54.0,65926261,9503
32.0,9.0,44.0,0.0,False,2.0,65.0,65926261,9503
42.0,4.0,22.0,0.0,False,4.0,51.0,65926261,9503
27.0,2.0,10.0,0.0,True,7.0,38.0,65926261,9503
19.0,4.0,22.0,1.0,True,4.0,90.0,65926261,9503
31.0,5.0,44.0,1.0,True,6.0,108.0,65926261,9503
27.0,3.0,44.0,1.0,False,3.0,68.0,65926261,9503
38.0,5.0,22.0,0.0,False,6.0,78.0,65926261,9503
40.0,4.0,28.0,0.0,True,3.0,29.0,65926261,9503
43.0,5.0,44.0,1.0,False,4.0,133.0,65926261,9503
32.0,7.0,44.0,0.0,False,4.0,145.0,65926261,9503
23.0,7.0,22.0,0.0,False,2.0,9.0,65926261,9503
36.0,9.0,44.0,0.0,True,2.0,38.0,65926261,9503
45.0,5.0,22.0,0.0,True,3.0,48.0,65926261,9503
22.0,7.0,22.0,0.0,False,1.0,39.0,65926261,9503
31.0,2.0,42.0,0.0,True,2.0,28.0,65926261,9503
43.0,6.0,22.0,0.0,False,1.0,39.0,65926261,9503
28.0,3.0,28.0,0.0,True,4.0,98.0,65926261,9503
